filepath,label,original_split,label_id,split
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-6d849655-1d0a-11ec-b80c-d8c4975e38aa_jpg.rf.7771083a7474758310b8dbee09bcd38e.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-45466bc7-2653-11ec-a916-d8c4975e38aa_jpg.rf.faaf39723e4508dd488cfd1c8616ea7b.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6cc4e44a-2653-11ec-bc71-d8c4975e38aa_jpg.rf.b81db7daacbe1ef26eb445fab5e3db59.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8390f919-2653-11ec-948d-d8c4975e38aa_jpg.rf.05a2c688d44372cfe54815ceffcb6321.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6b8ca9da-2653-11ec-b871-d8c4975e38aa_jpg.rf.515dcb9a787e92b5a538af5d7900d495.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-78cb5dce-1d0a-11ec-8b52-d8c4975e38aa_jpg.rf.0765129007f240ca5a156d656b43bcb6.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-669f2ef5-1d0a-11ec-92ad-d8c4975e38aa---Copy_jpg.rf.74f76986adfef48ce2a8a6a8d7854278.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-7209e858-2653-11ec-9622-d8c4975e38aa_jpg.rf.b4e07662764bb14799964eacdd7f949d.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-dce42483-394a-11ec-a1fb-d8c4975e38aa_jpg.rf.833b543244752141dec1627025e340ef.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-944bf12e-1d0a-11ec-abcd-d8c4975e38aa_jpg.rf.9c7f3b474df57bb2e13d1ec6ff0a531d.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-9ffb2393-1d0a-11ec-a175-d8c4975e38aa_jpg.rf.b5ee38e9a6036b75169a3d845a77b359.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/unripe/musa-acuminata-freshunripe-296b3a0b-2653-11ec-b6fc-d8c4975e38aa_jpg.rf.0c694ae3284c438bc7ec44b13ccd4a3e.jpg,unripe,validation,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-a41afeec-1d0a-11ec-aa48-d8c4975e38aa_jpg.rf.5742add4fc46640031de76171dd812cf.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-881c0a5b-1d0a-11ec-8174-d8c4975e38aa-1-_jpg.rf.a0d365100831dbf7a09d19e05ffa1a99.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/ripe/musa-acuminata-banana-f44ac7d5-394a-11ec-9bc2-d8c4975e38aa_jpg.rf.9d85b9193a3224d6181e836ad3d94c2c.jpg,ripe,validation,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7b96c81e-1d0a-11ec-95fa-d8c4975e38aa_jpg.rf.18fe591e1aecb5a1268f220984213bfd.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-87570b02-2653-11ec-a614-d8c4975e38aa_jpg.rf.d20ce44b9d84427f73d27bb0413fac8c.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-9482c2bc-1d0a-11ec-951b-d8c4975e38aa_jpg.rf.6cb3c37faacea456be6cbc2c1a4de8fd.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-e4d491b4-394a-11ec-9a3f-d8c4975e38aa_jpg.rf.f917c7697bb713400fcb339deea7b38e.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8132b9b4-2653-11ec-a4c0-d8c4975e38aa_jpg.rf.8d11bc2c8a79699d106c108ba5274dad.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8d2d3da8-2653-11ec-b9c0-d8c4975e38aa_jpg.rf.a2db34007fc6a0057b2b7e15e9a3d9a7.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b535fc9a-394a-11ec-bc5c-d8c4975e38aa_jpg.rf.af189e0aea8d8c4feea96f201d15cd38.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-5dc79592-2653-11ec-8492-d8c4975e38aa---Copy_jpg.rf.ab0d394bb2e4a900a618f671a54c1643.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-a0724f83-1d0a-11ec-be5e-d8c4975e38aa_jpg.rf.2f32837f7722069da05f137f85bced9f.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-84a30358-2653-11ec-bc15-d8c4975e38aa_jpg.rf.421ac246503d7299ea9b784603a0856f.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-57ae72fa-2653-11ec-abc5-d8c4975e38aa---Copy_jpg.rf.513f06b3ae623c035ed403f6f757d82d.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-66ff6601-1d0a-11ec-80a5-d8c4975e38aa_jpg.rf.c6c35675c37dad410e4804ee30758153.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-ed5f86d5-394a-11ec-9fa8-d8c4975e38aa_jpg.rf.00af1fb872bad7401dade73db67f8f0e.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8ecf2240-2653-11ec-aa8c-d8c4975e38aa_jpg.rf.0ce9ef96d458805f3e5686a7b3119fff.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7e221b06-1d0a-11ec-9322-d8c4975e38aa_jpg.rf.c20cefef3123158120e3c5223d91ed4a.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/ripe/musa-acuminata-freshripe-4656235d-2653-11ec-bb2b-d8c4975e38aa_jpg.rf.b53177feec4571b0d1de72cbe9dfbc1a.jpg,ripe,test,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-228c4313-2653-11ec-b4b4-d8c4975e38aa_jpg.rf.eebfd9215c758b1d69e7ce727443ff91.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e360251e-1d0a-11ec-bd3b-d8c4975e38aa_jpg.rf.e1b9f4289d4c15fcccb51330b084d077.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7bc09835-1d0a-11ec-9ef1-d8c4975e38aa_jpg.rf.dc6cb587520e5f82a8fb3120b7690140.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-adf140d2-394a-11ec-8f4a-d8c4975e38aa_jpg.rf.10a45e1a3c3edc0c97a422aedf95e46b.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/rotten/musa-acuminata-banana-a4d6dfb2-394a-11ec-b565-d8c4975e38aa_jpg.rf.c9853d97c72a6d0f7ea0e35b3ef7a91a.jpg,rotten,test,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-821a32ab-1d0a-11ec-a2e7-d8c4975e38aa-1-_jpg.rf.ae40e0f6b9f11eb5818efab6de682082.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/overripe/musa-acuminata-overripe-7bfb286f-2653-11ec-92cf-d8c4975e38aa_jpg.rf.43437d547db041a6a21a9a47be68ee52.jpg,overripe,test,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/rotten/musa-acuminata-rotten-a6419104-1d0a-11ec-b39a-d8c4975e38aa_jpg.rf.1b46cffa1552835b9de3b5c907bc6d6c.jpg,rotten,validation,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-91a97144-1d0a-11ec-b38e-d8c4975e38aa_jpg.rf.a2864f96ba86c5c8c5c251aed0943e87.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-82130c2d-1d0a-11ec-ad02-d8c4975e38aa-1-_jpg.rf.4dbf710a61fc628796eae1575088544d.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/rotten/musa-acuminata-banana-96aac930-394a-11ec-aaf3-d8c4975e38aa_jpg.rf.e9d9004b4aad027afef439cdcae050d8.jpg,rotten,validation,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-b5f92e04-1d0a-11ec-b94f-d8c4975e38aa_jpg.rf.e840e88492b1f75c43cd7a3dffdb41d9.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8215fe58-2653-11ec-9ad0-d8c4975e38aa_jpg.rf.d28c520aab6622b82a0263b39a0c72d3.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-750e22d9-2653-11ec-ac24-d8c4975e38aa_jpg.rf.ee8164e5e0148bae83293bd841ef6a6e.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/ripe/musa-acuminata-freshripe-7e25c45a-1d0a-11ec-8c48-d8c4975e38aa_jpg.rf.7e7a4a7586f8795fc73fbe6d5a613c04.jpg,ripe,validation,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-910a943c-394a-11ec-8421-d8c4975e38aa_jpg.rf.603cfefd965a4cb5011534b23b9c2495.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/ripe/musa-acuminata-banana-c7e4feed-394a-11ec-9883-d8c4975e38aa_jpg.rf.9e8b41448b8624bc08db2e25752c431d.jpg,ripe,test,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-unripe-8587d50d-1d0a-11ec-8e61-d8c4975e38aa-1-_jpg.rf.30735ef84bd0951d63acb90ab81e21e9.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b3b4e45f-394a-11ec-8059-d8c4975e38aa_jpg.rf.20a168416693c5dccfef7286d13ee5dd.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/unripe/musa-acuminata-freshunripe-6705cdaf-1d0a-11ec-97b5-d8c4975e38aa---Copy_jpg.rf.0d837c58e977393153528c38297bc329.jpg,unripe,test,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-25502364-2653-11ec-b785-d8c4975e38aa---Copy_jpg.rf.d5f08997f3e9d6b2f2602944460b74eb.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/unripe/musa-acuminata-freshunripe-6e54a4a9-1d0a-11ec-bd49-d8c4975e38aa_jpg.rf.6568e713769e47a58602159fad3ab573.jpg,unripe,validation,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-4b23fa0c-2653-11ec-93eb-d8c4975e38aa_jpg.rf.19ffe356688e3fc5ef477b09e4e4ad39.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-8e8b8f55-394a-11ec-a283-d8c4975e38aa_jpg.rf.e4c5e57181dbd64849a752f5cf758467.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-c4bf4319-394a-11ec-829e-d8c4975e38aa_jpg.rf.558d1df1b34d6fc8fd661e65ecc6ca4b.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8e2aad77-2653-11ec-b1fc-d8c4975e38aa_jpg.rf.5887a0492c21888d5c7044b3dcee4b5b.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-unripe-623617c6-2653-11ec-baa6-d8c4975e38aa---Copy_jpg.rf.8ffab7c482fbbe5de796a2f3eafae84e.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e2edbc4f-1d0a-11ec-928c-d8c4975e38aa_jpg.rf.f030fa7b1f8fac86fa9cb708b5ea2fa6.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-bdefb6b3-1d0a-11ec-9cfc-d8c4975e38aa_jpg.rf.6ce54e89ad0a31cf0cbda37f17a31b93.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-a41c70f5-394a-11ec-8013-d8c4975e38aa_jpg.rf.4abc30ef6cfce751a0a77d64c67c7cf3.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b3eecac7-394a-11ec-b9df-d8c4975e38aa_jpg.rf.b3c6cfd40e91ca43637d1cb8689e200f.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-92b90fa1-394a-11ec-99a9-d8c4975e38aa_jpg.rf.8cf8773ede459ef7a4655551ca9a9fe1.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b05d4cb8-394a-11ec-9e3d-d8c4975e38aa_jpg.rf.9c4582ee79a561cc1f80941432add366.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-a110d039-394a-11ec-bf66-d8c4975e38aa_jpg.rf.19aefa8537f06261f30cf75b09c5c984.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-ripe-986e2eb1-1d0a-11ec-a76f-d8c4975e38aa_jpg.rf.7973870c87bda7b18e9da82bad4ff459.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e417a9cd-1d0a-11ec-ae1d-d8c4975e38aa_jpg.rf.33f5458fff1517562a0721232d4edf51.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-67083eaa-1d0a-11ec-b354-d8c4975e38aa_jpg.rf.ed0452df2935866bbdfd34badb0bd197.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-b8c310ce-1d0a-11ec-8603-d8c4975e38aa_jpg.rf.3d8f978d96ce630bef4912ce3dc3d1c2.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-8a2889ac-2653-11ec-a352-d8c4975e38aa_jpg.rf.19d697557ee897391ee134d28dd88c4d.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-3593f954-2653-11ec-ac0b-d8c4975e38aa---Copy_jpg.rf.635ef5ecec1127c0d6ac7f1f6a67c7ed.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7df45185-2653-11ec-9510-d8c4975e38aa_jpg.rf.35d199b7610e2e86d109d1a66e31cd69.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-8de2d5a8-394a-11ec-9d7a-d8c4975e38aa_jpg.rf.e4ecfa4055ee7f5fd773071a88377bd5.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-7e588c04-1d0a-11ec-a390-d8c4975e38aa_jpg.rf.fad2bb7f8a608950b81af0899399dd9f.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b176f623-394a-11ec-beb9-d8c4975e38aa_jpg.rf.acb1d4d7a9f0e696f0d7b4876940c767.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-96bf8d11-394a-11ec-8220-d8c4975e38aa_jpg.rf.a3f19381e4657ae06d199bda5df8c5cd.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-709f88e6-1d0a-11ec-bfdf-d8c4975e38aa---Copy_jpg.rf.abd2f687c6e6bdd6cff8a2195e458339.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7f03a6aa-2653-11ec-b327-d8c4975e38aa_jpg.rf.5127631c7d138b7161967d414aae436f.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6b858377-2653-11ec-9d34-d8c4975e38aa_jpg.rf.5302932fca469d71650a6c2b19a85412.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/rotten/musa-acuminata-rotten-a247d84c-1d0a-11ec-af3e-d8c4975e38aa_jpg.rf.392e5dd308582ae51a38aac97e75ab0e.jpg,rotten,test,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-ab907e9f-1d0a-11ec-98d9-d8c4975e38aa_jpg.rf.cab1f20dc3af6173ca6f07e052a21c85.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-ad7f5746-394a-11ec-a805-d8c4975e38aa_jpg.rf.38c325e2366fe43a0187f43504130e8b.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/rotten/musa-acuminata-rotten-8acd8914-2653-11ec-b5ae-d8c4975e38aa_jpg.rf.be29ce002314227fa74edd0b28c5088b.jpg,rotten,validation,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-2074995b-2653-11ec-a4d3-d8c4975e38aa---Copy_jpg.rf.bdff17868f74468ebfa586c169d2e24f.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/rotten/musa-acuminata-banana-8ed30a2c-394a-11ec-a0b5-d8c4975e38aa_jpg.rf.0383f59d572147acc08b7f25eb1d992f.jpg,rotten,validation,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-mold-e30f1a68-1d0a-11ec-95b8-d8c4975e38aa_jpg.rf.b7a7d7d383de68ca721ac7701b2bb306.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-de74e5e5-394a-11ec-adb1-d8c4975e38aa_jpg.rf.f98d2a6f1792fb041243b31e970b0448.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-a0a5f2be-394a-11ec-98a3-d8c4975e38aa_jpg.rf.574cb5b046c0acc6692c585ee9466008.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-6b9af6c7-2653-11ec-abf6-d8c4975e38aa_jpg.rf.5154e8b5e311e864832854ddf00e9d27.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7de20b08-2653-11ec-abeb-d8c4975e38aa_jpg.rf.ee3010d6eccf4b2b2ace427af4a461c3.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-1f2c3846-2653-11ec-99e9-d8c4975e38aa_jpg.rf.9bc0d05ae1c4226e38cbafe114e400df.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-7d26977a-2653-11ec-adb8-d8c4975e38aa_jpg.rf.1f9220eba328b350e5f2a6d17baad55c.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-9c1ba286-1d0a-11ec-9ad0-d8c4975e38aa_jpg.rf.e7997263135cabcb94bfcaa1cf04fc5e.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-28676f17-2653-11ec-acb0-d8c4975e38aa---Copy_jpg.rf.66626da108c85a9676f39dc3c1dd199f.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/valid/rotten/musa-acuminata-banana-98d922ca-394a-11ec-9779-d8c4975e38aa_jpg.rf.28a5b6a6b413dd3d1e862f089a9075b2.jpg,rotten,validation,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-3411dd4d-2653-11ec-9302-d8c4975e38aa_jpg.rf.05f6abf7ed4c07e2487eba39c321f673.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/test/unripe/musa-acuminata-freshunripe-6ff7dace-1d0a-11ec-9570-d8c4975e38aa_jpg.rf.70296ebbce0c3c4642492b75c9dbd82f.jpg,unripe,test,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-banana-9de05a32-394a-11ec-9ff5-d8c4975e38aa_jpg.rf.10af1e028c16107581466cffab53213f.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-74f188f8-2653-11ec-87c3-d8c4975e38aa_jpg.rf.55a854aa28437ed88b5d6f7a301e37e7.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-321fb994-2653-11ec-aa2a-d8c4975e38aa_jpg.rf.0306ab39943ad74eab85ce6b7d550550.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-banana-b26783df-394a-11ec-b880-d8c4975e38aa_jpg.rf.9efb84a86f43b0d86c74d21cb9e35477.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-freshripe-43de8666-2653-11ec-bbc2-d8c4975e38aa_jpg.rf.16ec38e71f41b9982fd0be2fdb3eb052.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-91c1448c-1d0a-11ec-bb95-d8c4975e38aa_jpg.rf.f8dec5e21400b47eca2b93d9a33ddbe7.jpg,ripe,train,1,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/unripe/musa-acuminata-freshunripe-2e2ac680-2653-11ec-a0f8-d8c4975e38aa_jpg.rf.ab295660183ec544a33b931287e26e67.jpg,unripe,train,3,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/overripe/musa-acuminata-overripe-a0914b67-1d0a-11ec-8c84-d8c4975e38aa_jpg.rf.34780a7cbed658ca54e8fdc60bfd8c4e.jpg,overripe,train,0,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/rotten/musa-acuminata-rotten-b864ff8b-1d0a-11ec-9d48-d8c4975e38aa_jpg.rf.7f49b294ac5736ae78fd2e8ba6cc8467.jpg,rotten,train,2,train
/root/.cache/kagglehub/datasets/atrithakar/banana-classification/versions/1/banana_classification/train/ripe/musa-acuminata-ripe-94f2c81b-1d0a-11ec-a57f-d8c4975e38aa_jpg.rf.554e9e8220ba5626a382559ebf9d47ac.jpg,ripe,train,1,train
